machine_load_percent,shift_duration_hours,ambient_temp_c,machine_age_years,equipment_type,power_supply,maintenance_interval,operating_mode,voltage_stability,season,energy_consumed_kwh
85.94590205508959,9.597401469455557,26.225768459163987,6.773188271836281,Motor,Grid,Weekly,Intermittent,Unstable,Autumn,479.25709570818134
77.03334577058311,10.499735243660998,23.077214520424892,4.506894501332363,Compressor,Solar,Monthly,Continuous,Moderate,,1533.5682146371723
91.31991117140026,11.470070536274806,21.425352735596896,5.060320537452792,Pump,Solar,Quarterly,Batch,Unstable,Winter,238.94355678257847
72.12981460293764,9.190881040543562,21.102004811782706,8.679933837414021,Pump,Generator,Weekly,Continuous,Unstable,Winter,1673.8137997068682
64.85949015901238,10.185951097038378,31.74855008886052,4.124579352446045,Compressor,Grid,Quarterly,Batch,Stable,Spring,50.526738595619314
62.28042746339624,9.48550948056074,,13.661080885211124,Motor,Solar,Quarterly,,Unstable,,1785.3973140761611
40.26513557475993,8.16100112435332,31.46753296613839,6.279779713558548,Compressor,Solar,Quarterly,Batch,Stable,Winter,180.30514701960263
42.38705335868137,11.284301456508372,20.6545802476611,14.85096252699124,Compressor,Grid,Weekly,Continuous,Unstable,Winter,1847.8607047543096
47.872685516839596,10.536865759967753,30.978355424315474,1.642728710094582,Compressor,Solar,Monthly,Intermittent,Unstable,Spring,1735.8749044488875
95.77224320577463,8.008689081501132,,2.818188514094031,Compressor,Generator,Weekly,Continuous,Stable,Autumn,1102.1480818103387
92.83903194053414,8.998287760810467,19.12912524029375,7.67386028474229,Pump,Generator,Weekly,Batch,Stable,Winter,1566.999825375287
69.83178129969846,9.235957619955908,25.29005978543315,13.024580598671797,Motor,Generator,Weekly,Batch,Unstable,,
,11.246126162124567,23.134923251971248,5.309296648856176,Compressor,Solar,,Intermittent,Moderate,Spring,313.5383112882108
48.76668163488788,11.042852841626791,17.23776513687582,12.562018113897967,Compressor,Generator,Annual,Intermittent,,Summer,770.1103199277097
,9.58457540854208,15.834409197167842,6.381788797172215,Motor,Solar,Weekly,Continuous,Stable,Spring,1098.0442467656183
94.5233697343535,8.62936886511458,27.22342272367819,12.79488052548179,Motor,Generator,Weekly,Intermittent,Stable,Summer,1743.0178065580951
71.2880835421351,9.544128610325497,21.26962567622866,4.161471455628352,Compressor,Grid,Monthly,Continuous,Unstable,Summer,1108.2268726473094
,11.240585289595801,15.319234605233365,7.07837621474228,Compressor,Generator,Annual,Intermittent,,Summer,1347.150105856579
70.4052612686693,9.809565441266612,23.617892605147613,4.180969740515862,Motor,Grid,Monthly,Batch,Moderate,,1375.7746194426024
76.56683906628105,8.46348075314342,21.135342322801613,3.2283528826211283,Motor,Generator,Quarterly,,Unstable,Summer,1761.2578487927974
76.6061569040341,8.154189889604229,26.532146998442066,6.317185804464302,Pump,Solar,Quarterly,Batch,Moderate,Spring,1564.6717505534953
41.88026658441958,9.333341089160387,33.596279202480886,,Compressor,Grid,Quarterly,Batch,Unstable,Winter,1955.2090820371836
66.71611108191463,8.593451244083385,21.157326721732765,11.807204345068742,Furnace,Grid,Annual,Continuous,Unstable,,89.02464446687588
91.84294222171837,10.980164713846609,34.94273036568762,11.214578354896602,Motor,Solar,Quarterly,,Stable,Autumn,455.26591928567416
69.34591791378409,9.115027256080381,16.720896946370306,5.378301047545168,Motor,Grid,Annual,Continuous,Unstable,Spring,1864.3691840920887
66.12012527964662,11.509812123837717,16.765563268008563,14.884109417831207,Pump,Grid,Annual,Batch,Moderate,Winter,1594.8294303706175
71.59273445451858,10.469397157504366,29.259198720090136,14.60756722320602,Pump,Solar,Monthly,Batch,Moderate,Winter,571.3573547681513
62.84602227620982,9.574655039257381,29.972636204064454,13.767502165167054,Furnace,,Quarterly,Batch,Unstable,Autumn,1949.7809774849115
70.92399805295474,10.440230217298495,23.457423906790364,8.797619894978183,Motor,Grid,Monthly,Batch,Stable,Autumn,1746.2680031076966
48.12068896623788,9.180695892129732,20.720951932355376,6.184661127591305,Compressor,,Quarterly,Continuous,Moderate,Spring,176.08159153705046
98.07680712413048,8.565295516151114,30.880041447865874,4.695344232636037,Compressor,,Weekly,Continuous,Stable,Spring,1632.0541976555112
42.047796399042895,11.856710379693599,34.124778894194705,0.22548103402062314,Compressor,Solar,Monthly,Continuous,Unstable,Autumn,1579.7508460338101
68.9924458543511,10.252645782198737,34.79803786602489,9.477100977387796,Pump,Grid,Annual,Continuous,Unstable,Autumn,481.2484503805625
52.599551943474,8.029312485019219,27.689081603722087,8.297428648627918,Furnace,Solar,Monthly,Batch,Moderate,Spring,1355.030696621804
43.50134835585409,9.241256825182303,29.802294639008913,9.44807273346141,Furnace,,Quarterly,Intermittent,Moderate,Autumn,1941.9405421110873
79.1023227116375,8.638137976502644,31.44493190098515,8.639323686538429,,Grid,Annual,Continuous,Stable,Autumn,1367.9441530751344
99.11087550382246,9.032733252758154,30.97739635519096,2.0657391222033223,Motor,Grid,Annual,Batch,Unstable,Spring,1636.8421195243177
84.976297243076,8.222862078934138,34.867846056331175,10.430690851273418,Motor,Generator,Annual,Continuous,Stable,Winter,243.80371353380536
55.24124004302787,8.980342511898193,31.208637044881126,5.406536620804577,Furnace,Generator,Quarterly,Batch,,Autumn,1468.544639233403
,10.732064402131133,28.251448585794712,7.744422497251604,Furnace,Solar,Weekly,Intermittent,Moderate,Summer,449.27169173032274
42.98689335871965,11.282438189567015,22.524318793339823,5.484806606041387,Furnace,Grid,Weekly,Intermittent,Stable,Autumn,190.11563628451142
71.90021547333214,9.389568070530007,26.959732130326888,0.3299980533439456,Pump,,Monthly,Continuous,Unstable,Spring,1126.550977695111
45.96779188925794,10.089862994193718,32.60718900981472,13.148307319714416,Furnace,Solar,Annual,Intermittent,Moderate,Summer,1513.691669564892
87.6764585732278,8.167162387640722,21.109601258178166,2.231001649414148,Compressor,Generator,Quarterly,Batch,Unstable,Summer,1116.1524876178223
43.40238393986085,8.36320320169801,15.613051099453648,8.732595941577815,Motor,Grid,Monthly,Batch,Moderate,Autumn,1866.6139042540715
40.56165795403485,10.207696567573572,21.543644156290277,13.246965204196957,Compressor,Generator,Quarterly,Continuous,Unstable,Spring,1406.5493738538348
91.6934223148908,11.362307643338994,34.204601179414304,3.319938744354448,Motor,Solar,Monthly,,Moderate,Spring,279.2709067912166
96.55253266653065,8.351951860215877,30.881351424632385,6.180220989433098,,Grid,Monthly,Intermittent,Unstable,Autumn,1872.3104783170568
45.19324150900152,9.674186674344057,18.74279761411329,5.665979728523735,Pump,Solar,Quarterly,Batch,Unstable,Winter,
56.73499954447712,11.881698671400589,15.240019518139164,1.3383072064471486,Compressor,Solar,Quarterly,Batch,Moderate,Summer,1528.598115014917
84.50183669995083,10.95517018150051,28.382388297723327,6.352759061954125,Pump,Grid,Weekly,Batch,Unstable,Spring,339.66017464102526
72.37920791590662,8.79041288112083,26.58017447679712,,Motor,Generator,Quarterly,Batch,Unstable,Spring,1997.2315378089431
96.95420877615476,9.140697068663343,16.659639618509242,0.3989599813095013,Pump,Generator,Monthly,Intermittent,Moderate,Autumn,697.7656408468305
63.35080066267689,11.791664929885698,34.31992852871268,7.322156360985048,Compressor,Solar,Annual,Continuous,Stable,Autumn,1017.0621780197431
40.19937335705033,,27.35586408143643,1.4074519131299739,Pump,Solar,Quarterly,Intermittent,Moderate,Winter,960.3331386202675
41.184738368173015,9.763629527962946,28.030419618804636,,Furnace,Generator,Quarterly,Intermittent,,,248.69954950755044
73.8912673624491,9.422440214348203,32.07195589778995,9.752366220223031,Motor,Solar,Annual,Batch,Moderate,Spring,1013.3292499894472
85.12632387267743,9.96015532787573,21.741265372859715,0.8464039887869734,Pump,Solar,Weekly,Batch,Stable,,341.53668888611344
87.4370210781797,8.946320747864863,26.165059697351175,12.405645271087664,Motor,,Annual,Batch,Stable,Spring,1613.8625947532908
94.69102234521945,10.67340171985742,26.523766541203557,5.423991740980727,,Solar,Annual,Continuous,Moderate,Spring,1918.7111951486097
53.7444724529974,8.938363944676425,34.34711114655033,3.384257088128899,Furnace,,,Continuous,Unstable,Autumn,1625.7139606626681
84.30435432214173,,17.629729990690908,3.808818241857237,Motor,Grid,Weekly,Batch,Moderate,Winter,890.5747910414409
89.62588571481186,9.431077245985861,30.17826144071494,8.965778810475118,Furnace,Generator,Weekly,Batch,Stable,Summer,54.62422406106209
90.17652108686895,9.00590452770606,26.50302417077499,1.2232940197747721,Furnace,Grid,Annual,Intermittent,Stable,Autumn,121.45474828582317
64.69261413374238,10.78001052250614,31.907580639312116,0.8811770438674277,Furnace,Generator,,Intermittent,Stable,Summer,1015.3185326294489
77.55898040545188,11.860959113840769,31.63903459061217,9.412695698631735,Pump,Grid,Monthly,Intermittent,Moderate,Autumn,1375.0002376136024
73.09391820660122,11.47750176628449,15.240606032860754,14.728642041047891,Pump,Solar,Monthly,Batch,Stable,Summer,1648.0524270569804
75.84915608610865,8.347341570078886,20.129093475119983,,Compressor,Generator,Quarterly,Intermittent,Unstable,Spring,1219.0864462168797
56.921874155622874,9.817655152750808,18.616346858035424,6.199249905355318,Pump,Grid,Quarterly,Continuous,Unstable,Spring,1957.7105961748325
80.99406689839196,10.779119784613755,24.23421295619714,14.207965541189083,Compressor,Grid,Monthly,Intermittent,Unstable,Autumn,1012.8671629710201
82.60103861567478,10.250463365558025,33.10574923907675,3.6148587163436057,Compressor,Generator,Annual,Continuous,Moderate,Autumn,1220.0561599166992
51.75690306363529,10.905427332546052,,3.6081154970237788,Furnace,Generator,Quarterly,Intermittent,Unstable,Spring,498.6995301822121
66.61794631580977,11.90048056720503,24.763839515139782,13.576741695909982,Motor,Generator,Weekly,Continuous,Moderate,Autumn,712.337939112157
65.32633457687616,9.369087239219288,32.69586870428721,,Pump,Generator,Annual,Batch,Stable,Summer,1382.1068911239036
84.93703890330696,11.083492636299622,33.524248720537,0.8067568258147795,Motor,Grid,Monthly,Continuous,Moderate,Summer,1223.200600641957
79.99018361496232,8.376285269747491,28.14597206608579,10.109661118806672,Compressor,Generator,,Intermittent,Unstable,Autumn,
68.57174983385826,11.478992932876595,31.595045952906435,12.300473118847604,,Generator,Quarterly,Batch,Moderate,Summer,
79.15187858439975,,,,Compressor,Generator,,Batch,Moderate,Summer,718.0996689447711
55.771696313036,10.083869836011267,20.7191893977397,5.743393114222743,Furnace,Solar,Monthly,Batch,Moderate,Spring,136.10340033604803
53.940872944452465,11.284133880040645,15.982392942323445,2.9651492683781244,Motor,Generator,Monthly,Continuous,Moderate,Winter,1182.496090656393
54.39517916523727,10.666493781019586,25.064052461335738,9.500194042227655,Furnace,Solar,Quarterly,Batch,Stable,Summer,679.8801787163138
41.76986052038878,,24.116640250390205,9.962923037912043,Motor,Generator,Monthly,Intermittent,Moderate,Autumn,790.704591637048
81.46457568163888,11.784002047694926,22.43830981373481,1.0280374712695823,Furnace,Generator,Weekly,Batch,Moderate,Winter,1171.4220310684896
99.1508852297856,,17.266681983442723,10.16556976378649,Compressor,Grid,Annual,Intermittent,Moderate,Summer,1183.5112063275292
58.54192849307337,11.971870687526605,19.615263176484923,9.876818762272904,Pump,Grid,Monthly,Batch,Stable,Winter,1197.269457246081
95.79000170370686,8.617731508250905,19.073512316477427,0.5270168763452898,Furnace,Grid,Weekly,Continuous,Stable,Winter,1008.6028581408025
76.39255656225481,,,8.330551142023076,Furnace,Grid,Quarterly,Batch,Stable,Winter,1001.8387451864887
53.49605592046484,,34.329206746582294,9.20907650378498,Pump,Generator,Annual,Intermittent,Moderate,Spring,1651.3779163191489
40.711878228608036,9.087654597770491,,6.452334857727552,Pump,Solar,Weekly,,Moderate,Winter,961.731183624431
83.42388571124508,10.527327884189583,18.410958018169815,13.519757633931947,Furnace,Generator,Annual,Batch,Stable,Spring,1095.2588130045092
81.79445409952422,8.138840571146845,,4.925539790956817,Compressor,Generator,Annual,Continuous,Moderate,Autumn,1977.048259179809
53.755199967611695,11.762987114743376,15.766801693302881,1.0076755800276844,Compressor,,Quarterly,Batch,Moderate,Autumn,403.0476008014618
59.96230534833954,9.118488495595372,33.86903025180531,10.077794924559829,Pump,Grid,Quarterly,Continuous,Stable,Winter,1466.5209164239225
93.88280435896985,9.090130261261029,22.601293087624075,9.078303785149794,Furnace,Generator,Weekly,Intermittent,Stable,,972.7149946477037
49.43399866208992,11.454254919684878,25.77371525140691,,Motor,Generator,Weekly,Intermittent,Unstable,Summer,1669.5562757510697
90.12663208731468,11.059344746509339,30.2763924232192,3.469624214643928,Pump,Solar,Weekly,Batch,Stable,Autumn,837.8634970998488
50.153406551064755,10.686887723950223,19.878101819783183,5.932415796207154,Motor,Grid,Annual,Continuous,Stable,Summer,640.8293826898099
68.90362814430983,8.585433802410787,17.01348015660977,6.9176969544097435,Pump,Solar,Quarterly,Intermittent,Stable,Winter,455.1830795587087
69.93791726228514,11.078466876424006,31.19896399544278,12.922618307797679,Furnace,Solar,Annual,Continuous,Stable,Spring,1750.8624525156747
68.32537878615571,9.443065165318759,34.692528256713736,6.218519875936525,Compressor,Generator,Monthly,Batch,Moderate,Summer,1450.740503173152
57.27577414407334,11.975554589319206,28.175560378667264,11.582224867874523,,Solar,Quarterly,Continuous,,,199.95588097598397
55.20188373364466,10.684998180101744,31.50448620903071,2.3541408978188443,Motor,Solar,Weekly,Continuous,Moderate,Autumn,1441.30596066066
83.9892861398836,11.343572297873301,33.82624785064102,6.14676590617828,Furnace,Generator,Annual,Intermittent,Moderate,Autumn,118.28048073981905
56.54061419123467,10.935141166658607,19.571595629458564,2.3246617247395074,Furnace,Grid,Quarterly,Continuous,Stable,Spring,404.1715107337143
76.5949222723191,10.37695337097928,22.008119082143207,14.24518297411529,Furnace,Generator,Weekly,Continuous,Stable,Autumn,1205.9555271811676
,10.86527621646135,19.380521471162417,2.6663595653768124,Motor,Grid,Weekly,Intermittent,Unstable,Autumn,953.84514785521
90.22206668403291,,16.2356754395871,6.286091003256546,Pump,Solar,Monthly,,Moderate,Autumn,1688.942983798459
50.0290844888691,8.204794362591842,,1.23391084439977,Compressor,Grid,Quarterly,Batch,Stable,Summer,1235.3862375965473
79.28425857802208,9.382092562631168,17.913152072596837,13.820752829971227,,Generator,Weekly,Intermittent,Moderate,Autumn,1931.7003965468928
76.13674790892318,9.265670075113787,16.85418793810114,9.357281511537014,Motor,Grid,Annual,Continuous,Unstable,Spring,
56.91907065057941,10.855892832289523,22.152697412484663,14.43684393871571,Compressor,Generator,Quarterly,Batch,Stable,Autumn,713.4198300469765
63.487238859582384,10.304692803318162,16.211122284150125,0.6340745283266419,Pump,Generator,Monthly,Intermittent,,Spring,1676.5943452541105
57.10678147775611,10.441955210800025,18.591166346131246,2.6246776343128966,Motor,Generator,Weekly,Intermittent,Moderate,Spring,1746.373819649237
72.22390960505717,11.38792632486842,16.39882415079595,5.700732399695443,Motor,Grid,Weekly,Intermittent,Unstable,Summer,1940.9637316006108
88.21764387721066,10.101228555632309,32.54555613615919,9.320398523934653,Pump,,Quarterly,Batch,Unstable,Spring,74.49770838080896
92.65020018305623,8.873108799224422,30.594687799035874,4.94276509608027,Furnace,Solar,Quarterly,Batch,Moderate,Summer,1755.751394697388
83.3694155918622,8.049758707378974,32.19029615403815,10.67811030597586,Pump,Solar,Quarterly,Intermittent,Moderate,Spring,186.29586554916338
69.00702167043639,8.637990133964571,32.36662150925929,2.4769432032249936,Pump,Grid,Monthly,Batch,Moderate,Spring,1079.8259554524284
97.48571701521485,8.12231636532908,33.89018111477398,9.00954837867314,Compressor,Grid,Annual,,Moderate,Summer,858.5939025172995
73.83274068870914,8.948259674173498,18.73309131165898,5.969492665619097,Compressor,,Monthly,Continuous,Moderate,Summer,1843.7691610740126
68.71280132353093,10.539988764662656,33.00018128118222,7.623614680477802,Compressor,Grid,Weekly,Batch,Moderate,Spring,840.0460882037852
91.40641737980658,8.605675824547351,25.500778043447376,8.544495916063266,Furnace,Generator,Quarterly,Intermittent,Unstable,Spring,1212.2832140265195
51.077399724256395,8.327692919069584,18.32462050030087,0.8984382039061006,Pump,Generator,Annual,Batch,Moderate,Winter,1399.1634110708262
49.47270071613633,11.883418346703277,28.11546753553878,13.860363919152974,Compressor,Solar,Monthly,Batch,Moderate,Spring,87.1080253590739
86.95254828545932,11.98762009571005,21.54001044408375,11.791377527268907,Furnace,Grid,Quarterly,Intermittent,Moderate,Summer,1202.3159446175468
92.23424982232375,10.548094049128965,,6.636836831095866,Compressor,Solar,Quarterly,Intermittent,Moderate,Spring,1060.0840788932828
44.36648689930557,8.434265574617998,16.572959709055024,8.212042476411305,Pump,Generator,Monthly,Continuous,Stable,Winter,1208.3168472618172
85.84516609581391,11.286082528387611,23.474319678955236,0.4880340454092763,Pump,Grid,Annual,Continuous,Unstable,Spring,197.70091320859368
65.46770322487222,10.156854771677196,31.529670960680193,7.469210002620515,Pump,Solar,Quarterly,Batch,Unstable,Autumn,158.33882154343826
82.22360938604555,8.728294413995378,21.22055538087877,6.3947391191311445,Motor,Grid,Weekly,Continuous,Stable,Winter,396.21145802450695
48.098160163887556,10.302768782864268,30.322517264824402,5.617279003785736,Pump,Solar,Weekly,Intermittent,Unstable,Summer,1745.5263175314876
98.38076515954502,8.157528493092869,16.11487925697032,12.230282004564664,Pump,Grid,Quarterly,Intermittent,Unstable,Autumn,745.1185833240712
92.87681764358538,11.889884440557708,22.874650025695303,2.728865617845475,Compressor,Solar,Monthly,Continuous,Moderate,Summer,896.3634740976834
64.3583516960755,,17.54880507016224,2.6446537430101245,Motor,Grid,Annual,Batch,Unstable,Spring,810.8242477631669
93.6015295680013,9.043107669816989,32.270966706987195,,Compressor,Solar,Quarterly,Continuous,Stable,Winter,1443.0217536287169
93.69554362824704,9.67564756839312,34.35876413678282,10.307157432749039,Furnace,Generator,Weekly,Intermittent,Unstable,Summer,555.9773249267591
67.67518149490117,9.581134322002056,21.512314229448062,0.3366079426299673,Furnace,Solar,Annual,Continuous,Stable,,183.36703645905416
96.81313011616692,11.445976688174103,34.777253215671735,8.187607353674535,Motor,,Annual,Continuous,Stable,Summer,787.441042145531
98.61142753499715,9.418537457973478,30.046151204628305,4.480486930930932,Pump,Generator,Quarterly,Intermittent,Unstable,Autumn,1469.279293615514
53.03276433842177,8.191920666472749,15.024677988542958,11.353222770315043,Motor,,Monthly,Batch,Moderate,Spring,1834.1876611537455
44.00000077873605,8.858755399214814,24.705435515691896,7.033078604649153,Pump,Solar,Monthly,Intermittent,Stable,Winter,149.10204995381892
59.86898704174176,8.862278629860624,31.682012741148473,12.511128975865617,Furnace,Grid,Monthly,,Unstable,Spring,1630.4674357156778
69.33011566554993,11.796964191985545,25.677507624370804,5.954639632804445,Furnace,Generator,Annual,Intermittent,Unstable,Summer,179.05130215266487
45.56058392300125,11.696219072038087,25.999215508893595,12.406343231614482,Motor,Grid,Monthly,,Moderate,Spring,694.7882049391166
48.43957344885746,9.202373147968617,23.95399245946234,,Compressor,Generator,Weekly,Batch,Moderate,Summer,93.48797980567048
98.30194731870193,8.011068400438353,22.900777389916296,,Furnace,Solar,Quarterly,Batch,Unstable,Winter,1827.506312967246
84.23803577958205,10.067990523650389,15.547935156763353,12.186306948249994,Motor,Solar,Weekly,Batch,Moderate,Summer,1428.2385406402482
92.49628415560151,11.1889596874912,27.434661223452988,7.295466277249838,Motor,Generator,Monthly,Continuous,Stable,Autumn,769.8137025219548
98.26927473008276,9.07441992778712,30.33452672905051,5.521371121782026,Furnace,Solar,Quarterly,Continuous,Unstable,Summer,786.040336702864
62.68866155805486,9.756176104197934,30.803556862083852,11.477172613201237,Pump,Grid,Quarterly,Continuous,Moderate,Winter,1297.6935838278532
81.27183649467416,8.691156818266913,27.49272279689632,5.4228611517440894,Compressor,Solar,,Continuous,Unstable,,224.8141944929055
51.04131966580824,9.309581078065023,21.82554499284672,1.3409485557908747,Compressor,Solar,Quarterly,Batch,Moderate,Winter,332.84483114612095
73.10003204631931,11.035412011467562,,12.882669711103201,Pump,Solar,Monthly,Batch,Stable,Spring,1702.0872125982944
52.592708678811405,9.713125098561951,32.91559094514258,,Furnace,Generator,,Continuous,Unstable,Winter,444.51051794747735
49.625857773949704,9.789083375052265,23.580924367548107,1.9890592614460312,,Generator,Monthly,Continuous,Moderate,Autumn,1466.9994755254775
45.90661790349752,11.158206586365923,27.02350897328153,9.697152190349252,Pump,Solar,Weekly,Intermittent,Stable,Summer,490.31566050309243
74.78419375384257,11.051890969249817,18.89112150362044,13.34659871746959,Furnace,Generator,,Batch,Stable,Spring,221.88531852988044
96.9910719600231,8.748611178849506,17.839114358517843,12.914482815042415,Compressor,Grid,Annual,Continuous,Moderate,Winter,1805.0631083860862
47.33330769106259,9.661088717662842,16.73635425615836,8.316702310885074,Motor,Grid,Weekly,Continuous,Unstable,Summer,1808.2619271878746
70.13886732282184,,30.975304104367765,1.3210667552594328,Compressor,Grid,Annual,Continuous,Moderate,Winter,1230.358200370242
81.22408703588744,9.826950729778009,27.92921426544951,10.449046227880633,Compressor,Grid,Weekly,Continuous,Moderate,Summer,950.9659965908172
69.75170084200853,10.647053931708191,27.42318517898368,9.132430502303725,Compressor,Solar,Weekly,Continuous,Stable,Winter,1127.881848709538
94.70655546281618,9.223848597241316,33.387954953746274,3.1522250840885087,Furnace,Generator,Weekly,Batch,Moderate,Spring,845.8484821125024
49.97773903947054,8.238234246247778,18.174244784390382,13.508103844823308,Pump,Grid,Annual,Intermittent,Moderate,Spring,1526.4905012165668
41.44979566045575,8.659596126184514,18.40538703623212,1.3000160585360159,Furnace,Solar,Weekly,Intermittent,Unstable,Spring,1521.39337848418
62.98708731394758,9.60688356858436,18.789382990686804,5.595573878321575,,,Quarterly,Intermittent,Moderate,,1647.0102389914196
73.32932852810686,9.413868113555667,23.467388605305793,1.4179957968998491,Motor,Generator,Quarterly,Batch,Unstable,Spring,1069.7058547700967
55.27042548448631,11.582563043164503,32.48443470023871,13.679172849425289,Motor,Generator,Quarterly,Continuous,Moderate,Spring,1612.6166301336143
50.10601286359402,10.182490681917697,32.62948252120483,0.5307619366420796,Compressor,Generator,,Intermittent,Stable,Spring,353.6512630654828
88.29026982866604,10.508621588376426,26.811754730738144,6.386471652359401,Pump,Grid,Monthly,Continuous,,Summer,108.7627232888394
51.31451152501528,10.754730858784718,28.1628579572691,12.926680300105918,Compressor,Grid,Monthly,Intermittent,Unstable,Spring,1313.7034447673302
,10.126503721574633,32.95524687229626,3.770735086533371,Furnace,Grid,Quarterly,Batch,Unstable,Autumn,255.67823487609735
,11.07858267748654,27.484379109273945,1.5751840584269279,Pump,Solar,Weekly,Intermittent,,Spring,1123.8063266128497
76.76229002017793,11.132401937330224,19.595993556706436,1.9050649737255532,Compressor,Solar,Annual,Intermittent,Moderate,Winter,1456.1936622520648
69.86340716533704,9.40554388713075,29.098281366630793,6.074026413152241,Furnace,Generator,Annual,Continuous,Moderate,Summer,843.816581143192
61.61501396036935,8.33914061396894,30.39781548227797,6.428727889396695,Motor,Generator,Quarterly,Continuous,Unstable,Spring,135.55178882455908
71.22312718287039,11.945416913373466,27.706892464296544,10.771154060393945,Compressor,Grid,Weekly,Intermittent,Unstable,Spring,1779.906230582804
